time,Meerssen,Gulp,Eyserbeek,Selzerbeek,Hommerich,Sippenaeken
2019-05-17,1.6896716,1.5260875,1.6602865,1.608311,1.5736107,1.63967
2019-05-18,2.7522373,2.7449803,2.8234615,2.8179317,2.798568,2.8948672
2019-05-19,2.9280045,2.8880758,3.0082743,2.985787,2.9442532,2.9595735
2019-05-20,2.1128936,2.2739933,2.1783373,2.2331698,2.2566931,2.289539
2019-05-21,1.6410258,1.6768014,1.5976686,1.6021461,1.5982033,1.5744959
2019-05-22,2.5756106,2.7472358,2.6584966,2.7087178,2.7333775,2.7845843
2019-05-23,3.7304132,3.9241273,3.8621025,3.9063091,3.9163334,3.922799
2019-05-24,3.7935944,3.9656525,3.9365158,3.9774811,3.9792187,4.011413
2019-05-25,2.6962304,2.9048662,2.8084252,2.8569758,2.8978412,2.995761
2019-05-26,2.7574925,2.992102,2.8527992,2.917472,2.9543107,2.9966965
2019-05-27,2.7859187,2.7093945,2.7730064,2.748965,2.6956863,2.6029124
2019-05-28,2.9263573,2.8924863,2.9350643,2.9207296,2.9121087,2.9942572
2019-05-29,3.242163,3.3713427,3.3611262,3.3871558,3.3931036,3.4721777
2019-05-30,1.8081722,1.8367375,1.8096471,1.8218766,1.8118525,1.8144253
2019-05-31,3.7160928,3.9192655,3.9086483,3.9498644,3.9556282,3.9828272
2019-06-01,4.1107316,4.321161,4.269687,4.3047214,4.3332405,4.426231
2019-06-02,4.981777,5.4739695,5.2601113,5.3644295,5.4591584,5.5817375
2019-06-03,2.7920334,2.9096029,2.9065287,2.9269447,2.94148,3.0442278
2019-06-04,3.469125,3.6936958,3.646081,3.6778073,3.7252388,3.867616
2019-06-05,3.8129268,3.8605738,3.8563888,3.8571906,3.8640404,3.9597883
2019-06-06,3.2375374,3.2984166,3.234955,3.2469172,3.2336185,3.2396164
2019-06-07,4.592466,4.9897246,4.7578983,4.85936,4.916181,4.9764094
2019-06-08,4.010117,4.3277264,4.1335244,4.213551,4.234134,4.2161574
2019-06-09,3.2665217,3.359965,3.37095,3.382645,3.3845832,3.4730966
2019-06-10,3.221685,3.360241,3.2584784,3.2857609,3.3211298,3.4011898
2019-06-11,2.932415,2.993305,2.9066622,2.912159,2.9229348,2.9410954
2019-06-12,3.1151707,3.1557722,3.1614106,3.161511,3.1525228,3.190815
2019-06-13,3.9439862,4.244526,4.13319,4.199467,4.2285204,4.266596
2019-06-14,3.4851062,3.662821,3.5871723,3.624178,3.665294,3.829106
2019-06-15,3.429057,3.6142793,3.537051,3.5667393,3.5996687,3.67896
2019-06-16,3.6400375,3.8394227,3.7726867,3.8110793,3.8293903,3.8697376
2019-06-17,3.8717542,4.019107,3.964817,3.977882,4.002274,4.112891
2019-06-18,3.9571893,4.104262,4.064257,4.08068,4.1065593,4.206618
2019-06-19,4.439482,4.688372,4.590795,4.6238914,4.667146,4.769944
2019-06-20,3.3194067,3.341646,3.376196,3.3773823,3.3469589,3.3808575
2019-06-21,3.1911826,3.4073043,3.3086662,3.3528728,3.3884923,3.524454
2019-06-22,3.9007385,4.147065,4.012031,4.0586767,4.1077285,4.2171264
2019-06-23,4.4251475,4.6396546,4.590361,4.615672,4.6476994,4.742478
2019-06-24,4.9812617,5.2856393,5.1716638,5.2161217,5.2757487,5.408754
2019-06-25,5.233585,5.6794906,5.445926,5.518401,5.6222854,5.7628083
2019-06-26,4.5575385,4.8273582,4.708713,4.7414756,4.808855,4.9346256
2019-06-27,4.4997277,4.897828,4.609173,4.6702538,4.7881713,4.97387
2019-06-28,4.2370934,4.555251,4.325889,4.3620095,4.468099,4.660012
2019-06-29,4.712513,5.1039257,4.86205,4.9020634,5.028251,5.2418504
2019-06-30,4.1900797,4.4303746,4.299759,4.3038692,4.396292,4.603994
2019-07-01,3.6734183,3.8482943,3.681834,3.6751509,3.7513015,3.8693867
2019-07-02,2.7737606,2.8926117,2.7518218,2.7485137,2.8074226,2.9414628
2019-07-03,3.1465893,3.3310955,3.1456728,3.159406,3.2327163,3.3678925
2019-07-04,3.418202,3.614179,3.454251,3.4648433,3.543834,3.7009132
2019-07-05,3.1862853,3.421664,3.2451794,3.270524,3.360391,3.5225995
2019-07-06,3.1582603,3.4383793,3.2392988,3.2741828,3.376363,3.555746
2019-07-07,2.6712704,2.9078736,2.6546872,2.7005982,2.794358,2.9434845
2019-07-08,1.7436877,1.7836343,1.6905929,1.6889557,1.7162215,1.8019953
2019-07-09,2.3842773,2.5281067,2.3348818,2.3566678,2.4190185,2.5059283
2019-07-10,2.7854886,2.9342122,2.8413715,2.851212,2.9095695,3.063792
2019-07-11,2.3300176,2.360878,2.3087187,2.3024368,2.321884,2.4015763
2019-07-12,2.6704109,2.6374707,2.678812,2.67649,2.6673849,2.8034801
2019-07-13,2.6426156,2.7019265,2.698326,2.7181907,2.7156012,2.8027618
2019-07-14,1.9418089,1.9982023,1.916739,1.9404128,1.9425346,1.955566
2019-07-15,1.7385038,1.7914784,1.7179257,1.7451916,1.7409481,1.7427357
2019-07-16,2.393915,2.5284576,2.4408042,2.4838247,2.5035226,2.5744772
2019-07-17,3.1148698,3.343801,3.1339443,3.2108803,3.26192,3.325557
2019-07-18,3.0734556,3.123068,3.0975902,3.1087837,3.114364,3.1802895
2019-07-19,3.1673107,3.3186905,3.2186823,3.2628555,3.2967708,3.4141042
2019-07-20,2.8259435,2.8067043,2.8128693,2.8299103,2.7932885,2.815008
2019-07-21,2.7928493,2.9415047,2.796129,2.8349726,2.868537,2.9715188
2019-07-22,3.3330824,3.4483285,3.3493984,3.3701148,3.3875568,3.4666145
2019-07-23,3.9644926,4.2370076,4.0445094,4.088499,4.153606,4.2759013
2019-07-24,4.257428,4.658049,4.370697,4.434635,4.5365977,4.666695
2019-07-25,4.0133963,4.3439407,4.1733875,4.227785,4.3050385,4.460731
2019-07-26,3.6575656,3.8293483,3.6852086,3.7144961,3.7595882,3.8479347
2019-07-27,1.7785577,1.5435797,1.7498361,1.6696591,1.5962653,1.6180512
2019-07-28,1.3573551,1.2029824,1.3145852,1.2646313,1.211503,1.2221621
2019-07-29,3.9850996,4.2868776,4.0662284,4.1590195,4.2080708,4.2702045
2019-07-30,4.0220456,4.380905,4.1213284,4.243924,4.29879,4.347608
2019-07-31,3.2649179,3.4739904,3.3286812,3.4082067,3.426384,3.4459646
2019-08-01,2.9426825,3.0490146,2.9610605,3.0005224,3.017931,3.069823
2019-08-02,2.95096,3.0707169,3.0455978,3.076606,3.0967214,3.2004719
2019-08-03,2.5026777,2.5930636,2.5779355,2.6061702,2.62261,2.7493827
2019-08-04,3.002327,3.2026103,3.0874321,3.1410117,3.1786525,3.2610013
2019-08-05,3.4831302,3.7661958,3.6075544,3.6859272,3.7406425,3.8575249
2019-08-06,2.728666,2.7030542,2.7165034,2.7057607,2.6909416,2.6971066
2019-08-07,2.8155758,2.8745432,2.8477201,2.8692553,2.8701077,2.954361
2019-08-08,2.7554305,2.868654,2.7939568,2.833118,2.8602836,2.9719868
2019-08-09,2.6972759,2.5767493,2.6007907,2.591485,2.5524406,2.6047168
2019-08-10,3.736098,4.1030593,3.8832538,4.0336165,4.055904,4.0736966
2019-08-11,2.681767,2.7257342,2.7319405,2.7694645,2.730437,2.754378
2019-08-12,2.909288,3.017288,2.9834478,3.0402684,3.0545194,3.1764805
2019-08-13,2.7753503,2.9022102,2.8096282,2.8635416,2.8800983,2.9683616
2019-08-14,2.9515612,3.0477862,2.989663,3.0347047,3.0473688,3.1485298
2019-08-15,3.0547104,3.067033,3.0685532,3.0988598,3.0813172,3.1552627
2019-08-16,2.4223835,2.6320076,2.5025532,2.591485,2.6163614,2.6730483
2019-08-17,2.0052192,1.8124537,1.9765835,1.9248252,1.8443308,1.7684811
2019-08-18,1.5330794,1.5220277,1.5482827,1.5614479,1.5586411,1.6893233
2019-08-19,3.1629283,3.4301596,3.2590132,3.3542767,3.3861198,3.4436085
2019-08-20,2.8502595,3.0032537,2.8853104,2.943184,2.9566832,2.976247
2019-08-21,3.001897,3.148254,3.0685198,3.1166525,3.1323738,3.204097
2019-08-22,3.3237884,3.514388,3.3910987,3.4524133,3.4809153,3.559288
2019-08-23,3.3445957,3.5757613,3.4333675,3.5043888,3.5452042,3.629708
2019-08-24,3.553672,3.8070946,3.6461477,3.7162004,3.7665718,3.856355
2019-08-25,3.3203375,3.5224323,3.3833132,3.4389307,3.4783757,3.549815
2019-08-26,3.0796564,3.267116,3.1449041,3.1968465,3.2333844,3.3190916
2019-08-27,3.2950478,3.4394069,3.337302,3.3713677,3.400822,3.4847414
2019-08-28,3.0263705,3.088635,3.0430584,3.0769567,3.0843246,3.151069
2019-08-29,2.450709,2.4937987,2.509303,2.5301366,2.5135467,2.563367
2019-08-30,2.9663255,3.171886,3.0138214,3.08242,3.1115904,3.1682942
2019-08-31,3.2723072,3.5477936,3.3278124,3.4342694,3.4705906,3.5245543
2019-09-01,2.137238,2.228784,2.111142,2.1502695,2.1563509,2.1633346
2019-09-02,2.6955574,2.88968,2.6983929,2.772071,2.8024108,2.8354073
2019-09-03,1.61323,1.6976519,1.582599,1.62445,1.6384004,1.6701436
2019-09-04,2.1035283,2.2340217,2.0203226,2.0722814,2.1114423,2.1535943
2019-09-05,1.870408,1.9405383,1.7759323,1.8055873,1.8295285,1.8428105
2019-09-06,2.2359765,2.3588982,2.2103145,2.2600846,2.2856295,2.3319914
2019-09-07,2.1500547,2.0395522,2.0849452,2.0621567,2.0259361,2.0656986
2019-09-08,2.0040307,1.9754475,1.9712707,1.9664757,1.9514227,1.9818964
2019-09-09,1.9766647,2.0975676,2.017215,2.0660663,2.0747204,2.1245575
2019-09-10,2.196338,2.3168216,2.2145245,2.2579296,2.272999,2.3035061
2019-09-11,1.5414854,1.4850634,1.5313085,1.5254109,1.4961904,1.5037252
2019-09-12,2.1539497,2.2947433,2.1662748,2.2273054,2.2479386,2.2532513
2019-09-13,1.0368384,0.9904443,1.0016631,0.9890158,0.97650224,0.9713566
2019-09-14,2.2836773,2.406012,2.297592,2.344438,2.3600762,2.4025786
2019-09-15,2.2622256,2.4073904,2.3035395,2.3561668,2.377752,2.4457495
2019-09-16,0.6989226,0.77126515,0.7050469,0.73164445,0.75246143,0.82212955
2019-09-17,1.5444211,1.645576,1.5321106,1.5735772,1.5911196,1.6292616
2019-09-18,1.3777473,1.503934,1.3688163,1.4103332,1.4443318,1.514852
2019-09-19,1.6019458,1.7291527,1.59543,1.637732,1.670344,1.7351004
2019-09-20,1.9615711,2.102429,1.9425348,1.990133,2.0285423,2.0972414
2019-09-21,2.4498212,2.627171,2.446351,2.5039735,2.5543454,2.6289418
2019-09-22,2.0422945,2.0598512,2.007859,2.0105822,2.0253344,2.088086
2019-09-23,1.8577777,1.8880615,1.8526176,1.8734512,1.8702936,1.9060465
2019-09-24,1.9056216,1.8086448,1.8742031,1.8641789,1.8326026,1.8604532
2019-09-25,1.7902001,1.7836844,1.8123871,1.8201225,1.80116,1.8463191
2019-09-26,1.7287233,1.5471385,1.6837765,1.6330208,1.5793914,1.6005925
2019-09-27,2.263357,2.2970488,2.28446,2.3184757,2.2964222,2.337221
2019-09-28,1.6718429,1.7093551,1.6806022,1.7062976,1.6891562,1.7434874
2019-09-29,2.6905596,2.5074818,2.6666162,2.6111822,2.5609944,2.5819283
2019-09-30,2.5647562,2.5250244,2.5693479,2.5719376,2.5296855,2.5138974
2019-10-01,2.1087694,1.8136568,2.0487578,1.9724903,1.8753392,1.8263708
2019-10-02,2.046018,2.0336127,2.0964062,2.0993466,2.067837,2.1556158
2019-10-03,1.1278726,1.1648405,1.1019052,1.1119628,1.1107264,1.0980959
2019-10-04,1.6524963,1.6435711,1.6056547,1.6108673,1.6101655,1.6318178
2019-10-05,1.3751409,1.4212594,1.3924733,1.4206078,1.402865,1.4061064
2019-10-06,0.93018097,0.884714,0.8637634,0.85554355,0.8476245,0.8526867
2019-10-07,1.2026674,1.1428623,1.2033501,1.1910536,1.1601123,1.1473982
2019-10-08,1.2858251,0.9819739,1.1970681,1.1169246,1.0421275,1.0289623
2019-10-09,1.9704925,1.944147,1.9549646,1.9655235,1.9528261,2.0082767
2019-10-10,1.6858052,1.875431,1.7385087,1.8008258,1.825051,1.8797665
2019-10-11,1.4389379,1.4903512,1.4853977,1.5266639,1.4924145,1.4328874
2019-10-12,1.4127748,1.5211756,1.5118281,1.5637535,1.5461777,1.5381918
2019-10-13,2.0036442,2.1371627,2.097108,2.1565847,2.1452239,2.1166718
2019-10-14,1.6377608,1.7931824,1.7473301,1.8148096,1.8189363,1.876141
2019-10-15,0.8587656,0.7580582,0.86342925,0.8377004,0.8096661,0.87365395
2019-10-16,1.950115,1.760253,1.9119273,1.8719475,1.8076423,1.8350083
2019-10-17,1.3758284,1.2222289,1.3545485,1.3169075,1.2718487,1.3048785
2019-10-18,2.1447704,2.149693,2.1477966,2.178989,2.136269,2.1159532
2019-10-19,0.981018,0.8573981,0.9545493,0.93132657,0.89183116,0.92220455
2019-10-20,0.3547058,0.27451584,0.3235926,0.30100474,0.28406388,0.29545805
2019-10-21,1.0574024,1.0659766,1.066954,1.0858496,1.0631783,1.0627271
2019-10-22,0.74662346,0.7992327,0.7845389,0.80787855,0.80000955,0.805573
2019-10-23,1.0859429,1.1458445,1.111261,1.141484,1.1400305,1.1581241
2019-10-24,1.2103574,1.28275,1.2462201,1.2810209,1.2732186,1.2702281
2019-10-25,1.241103,1.3199649,1.3100744,1.3538468,1.3314928,1.3226714
2019-10-26,1.6709837,1.7439636,1.7481655,1.8019285,1.7587576,1.7155199
2019-10-27,1.2165006,1.0813137,1.156938,1.1244428,1.0830263,1.0704793
2019-10-28,0.6999966,0.7447009,0.69926625,0.7152048,0.7186799,0.74307203
2019-10-29,0.777627,0.8169004,0.7739132,0.7938949,0.7849398,0.78014493
2019-10-30,0.7222361,0.7454027,0.7111617,0.7232242,0.71219754,0.7081711
2019-10-31,0.8580211,0.90173006,0.8589852,0.87759674,0.8752244,0.8951559
2019-11-01,0.7618746,0.6243103,0.72633165,0.69219923,0.65689737,0.63910437
2019-11-02,1.443506,1.2889901,1.4170994,1.3958981,1.3341993,1.326631
2019-11-03,0.93444836,0.8402818,0.9060321,0.8862176,0.86777306,0.9211853
2019-11-04,1.0143269,0.922405,0.97139,0.9517759,0.9275174,0.95165896
2019-11-05,0.76316345,0.7385361,0.7406996,0.73640597,0.7317781,0.77423066
2019-11-06,0.44579712,0.36530995,0.4234002,0.3996929,0.3758186,0.3780574
2019-11-07,0.9941067,0.8773463,0.93633866,0.91553843,0.883745,0.9074189
2019-11-08,0.50441015,0.5059746,0.48902538,0.49046218,0.48581758,0.50080377
2019-11-09,0.5896731,0.6240848,0.6091152,0.62634015,0.62578887,0.6780484
2019-11-10,0.3604339,0.37886775,0.35787535,0.36310464,0.36439106,0.3937787
2019-11-11,0.8101913,0.76171714,0.7830019,0.7783072,0.75553554,0.7389622
2019-11-12,0.9374271,0.79780424,0.8865185,0.8547919,0.81163764,0.80988336
2019-11-13,0.6945836,0.661024,0.70635015,0.69430435,0.6738383,0.6826094
2019-11-14,0.49428576,0.50001025,0.46379784,0.4724688,0.47094843,0.46946144
2019-11-15,0.3620091,0.36062366,0.34741676,0.34786785,0.349856,0.37261096
2019-11-16,0.45059448,0.47434825,0.44836053,0.46069023,0.4589193,0.47128248
2019-11-17,0.36180872,0.3213539,0.34083426,0.32952356,0.31517228,0.3149551
2019-11-18,0.22542228,0.05844969,0.12571488,0.0698968,0.04659787,0.023298934
2019-11-19,0.4754258,0.3684425,0.43436003,0.4041537,0.3706729,0.32269043
2019-11-20,0.41493696,0.3838548,0.4003446,0.3965354,0.37889275,0.35657227
2019-11-21,0.23235326,0.23018377,0.23558013,0.23780215,0.22946538,0.22101162
2019-11-22,0.45108137,0.4600137,0.4766622,0.48499903,0.4702467,0.45546103
2019-11-23,1.0448436,0.9915219,0.9967846,1.0127231,0.994312,1.015463
2019-11-24,0.19915883,0.18966094,0.19976032,0.1958008,0.19007029,0.19190806
2019-11-25,0.27365297,0.28321177,0.2522203,0.2631133,0.26779127,0.2689774
2019-11-26,0.4968347,0.38548365,0.5209023,0.50785416,0.4631963,0.45900285
2019-11-27,1.8911725,1.6768264,1.8272562,1.7799253,1.7253437,1.767746
2019-11-28,1.2479769,1.2035838,1.2104338,1.1948628,1.206658,1.307702
2019-11-29,0.6300707,0.5641902,0.61753565,0.60213184,0.5786752,0.59752065
2019-11-30,0.13898504,0.14349946,0.12885576,0.13355038,0.13226396,0.15386613
2019-12-01,0.2831474,0.28591835,0.2679249,0.27163386,0.26635444,0.26292953
2019-12-02,0.1864568,0.17119135,0.18175016,0.17725594,0.16784994,0.16487606
2019-12-03,0.12064074,0.11796283,0.13032602,0.124979764,0.12310859,0.13032602
2019-12-04,0.24600054,0.23644896,0.24500287,0.24005759,0.23390941,0.25307235
2019-12-05,0.24502675,0.24218783,0.24222954,0.24522014,0.23711722,0.2486784
2019-12-06,0.92360795,0.72663236,0.8950389,0.8419106,0.7821664,0.7553851
2019-12-07,0.57051265,0.4429224,0.5562544,0.5260481,0.48087236,0.4747409
2019-12-08,1.1964381,0.9750823,1.1618162,1.1198317,1.0452014,1.0128902
2019-12-09,1.2478765,1.0852482,1.1911539,1.1552672,1.1063825,1.1220369
2019-12-10,0.6205334,0.64889467,0.6535559,0.6852825,0.6497801,0.6368823
2019-12-11,0.4466134,0.37335443,0.42837897,0.4158821,0.3899528,0.38562572
2019-12-12,0.73108596,0.726482,0.73879504,0.7529459,0.72786874,0.72933894
2019-12-13,0.9676858,0.7591108,0.87966853,0.8285284,0.78176546,0.73897886
2019-12-14,1.5287977,1.3291371,1.4691585,1.4367468,1.3670787,1.3474312
2019-12-15,1.0448291,0.9855575,1.0398552,1.040841,1.0011284,0.98757905
2019-12-16,0.16239868,0.11994259,0.14172022,0.13680837,0.13263159,0.17092402
2019-12-17,1.1164306,1.1041439,1.1586754,1.1794758,1.135386,1.1117957
2019-12-18,0.5497195,0.51627445,0.55291295,0.54845214,0.533065,0.5429556
2019-12-19,0.79983765,0.84441674,0.85427386,0.898798,0.8634627,0.83223724
2019-12-20,1.6191729,1.4382254,1.5480824,1.5288692,1.4649483,1.4568119
2019-12-21,0.7762236,0.75477535,0.73515296,0.74282146,0.73264694,0.7217038
2019-12-22,1.2145674,0.974155,1.1300731,1.0733194,1.0162984,1.0155131
2019-12-23,0.76271945,0.71091944,0.7730778,0.7634212,0.73578787,0.75834227
2019-12-24,1.0357071,0.849905,0.97690326,0.9375917,0.8861842,0.88929176
2019-12-25,0.5856778,0.4445263,0.53022486,0.49111372,0.46022248,0.4669721
2019-12-26,0.513389,0.4810645,0.4916984,0.49221632,0.48047134,0.48631883
2019-12-27,0.38772842,0.33245566,0.3684676,0.35729063,0.33822796,0.33144492
2019-12-28,0.16282831,0.16485102,0.15187806,0.15209523,0.15010707,0.16375671
2019-12-29,0.22914553,0.26356435,0.21496361,0.22963238,0.23684984,0.2849159
2019-12-30,0.7858896,0.84511834,0.79426223,0.8548419,0.8386027,0.8803033
2019-12-31,0.14992557,0.13304153,0.1409871,0.13858756,0.13196243,0.13790846
2020-01-01,0.08191048,0.11418469,0.086174965,0.092996284,0.103982866,0.14863853
2020-01-02,0.17539564,0.17023435,0.16353373,0.17159258,0.16830264,0.16585784
2020-01-03,0.40432897,0.30164334,0.3814546,0.35042652,0.32872495,0.3186741
2020-01-04,0.38837942,0.32246962,0.3729128,0.359753,0.33352408,0.33436918
2020-01-05,0.3347228,0.31932303,0.3609604,0.35803264,0.33959088,0.3433788
2020-01-06,0.48879808,0.4915016,0.4994699,0.51585925,0.49276933,0.47778344
2020-01-07,0.38607693,0.3823676,0.393558,0.39674225,0.38688755,0.36980402
2020-01-08,0.08132804,0.025763119,0.10956669,0.09240769,0.07787463,0.08665738
2020-01-09,1.0670946,0.8094638,1.0365453,0.978609,0.9025027,0.8740101
2020-01-10,0.7538862,0.5712072,0.71177673,0.6607826,0.61531204,0.635927
2020-01-11,0.4969604,0.505514,0.5093699,0.5305734,0.5036955,0.50657797
2020-01-12,0.29261756,0.26546913,0.2951012,0.29759133,0.27258477,0.2513058
2020-01-13,0.56880444,0.58139396,0.58630615,0.60663444,0.58422357,0.56452924
2020-01-14,1.2093209,1.2011101,1.2113346,1.2447772,1.2022194,1.1603557
2020-01-15,0.99980396,0.98487955,1.0296333,1.0614612,1.003193,0.95130855
2020-01-16,0.48621097,0.49437648,0.4902339,0.5102452,0.49150157,0.49387097
2020-01-17,0.6735953,0.61743236,0.66067696,0.66422343,0.6272041,0.60873216
2020-01-18,0.56767905,0.6279814,0.5853102,0.6120674,0.6160968,0.65512335
2020-01-19,0.42357704,0.36742705,0.38887954,0.3781797,0.3640088,0.37639895
2020-01-20,0.23387729,0.24733669,0.23914206,0.24634063,0.24472588,0.26022485
2020-01-21,0.2562687,0.23925519,0.24680847,0.24516344,0.23135482,0.23642556
2020-01-22,0.13678311,0.12222095,0.12858196,0.12301327,0.10512987,0.0915324
2020-01-23,0.19504476,0.17410535,0.19585972,0.19649358,0.17397712,0.15284908
2020-01-24,0.25025368,0.2587459,0.24617462,0.25308657,0.24720086,0.2550937
2020-01-25,0.052908998,0.04634098,0.057652052,0.0584519,0.04476394,0.04662018
2020-01-26,0.36703587,0.37222624,0.37472382,0.38800436,0.37478423,0.37393907
2020-01-27,0.97006506,0.74469876,0.928943,0.8771491,0.8083622,0.7725199
2020-01-28,1.4522893,1.2497802,1.4004608,1.3734472,1.2927681,1.2679578
2020-01-29,0.8607985,0.8882413,0.8811936,0.9182582,0.88593227,0.88789415
2020-01-30,0.4899105,0.39228272,0.5208997,0.50426894,0.44984913,0.40889087
2020-01-31,0.6359529,0.51407087,0.6642688,0.6414052,0.58199006,0.5552631
2020-02-01,0.75810325,0.63239557,0.7507127,0.730958,0.6767645,0.67036575
2020-02-02,0.73306,0.6090114,0.72037894,0.69654953,0.64923775,0.6308714
2020-02-03,1.325935,1.2156432,1.3396422,1.3096102,1.2625248,1.3130361
2020-02-04,1.2595756,1.0372847,1.1784352,1.1238947,1.0561037,1.0200351
2020-02-05,0.47641876,0.45562166,0.4757159,0.47647047,0.45597625,0.46398985
2020-02-06,0.4303682,0.4313772,0.44345042,0.45215815,0.43182996,0.42223176
2020-02-07,0.8017736,0.8297014,0.82897705,0.85885817,0.8221558,0.8123312
2020-02-08,0.76074207,0.7522822,0.7946289,0.8163908,0.7699997,0.7315919
2020-02-09,1.8618287,1.6488061,1.8495528,1.821528,1.7103189,1.6139146
2020-02-10,3.2104628,2.765205,3.1542103,3.0540786,2.8833487,2.856788
2020-02-11,1.7274284,1.7323375,1.7714697,1.8107979,1.7342843,1.698925
2020-02-12,1.2838427,1.1822759,1.245079,1.2607138,1.1796123,1.1149303
2020-02-13,1.6489354,1.456571,1.5677046,1.5503795,1.4761597,1.4327265
2020-02-14,1.0932244,1.019107,1.1022233,1.1116705,1.0428535,1.0019706
2020-02-15,0.9835698,0.9560397,1.0413743,1.0742285,0.99709606,0.94832045
2020-02-16,2.6371334,2.457837,2.675841,2.6889858,2.548288,2.4974449
2020-02-17,1.790347,1.6982911,1.823656,1.826463,1.7269799,1.7017621
2020-02-18,1.3699028,1.4347035,1.3758316,1.4251053,1.4096365,1.4354128
2020-02-19,1.6784803,1.50343,1.6404456,1.6128583,1.5220982,1.4677539
2020-02-20,1.6001037,1.411885,1.5704209,1.5440863,1.4502325,1.39702
2020-02-21,1.1724288,1.1485465,1.209252,1.2407931,1.1598727,1.1129533
2020-02-22,0.9988726,0.93082184,1.008294,1.0067244,0.95559454,0.90884113
2020-02-23,1.8131392,1.3523493,1.7092023,1.5894061,1.4599818,1.3931566
2020-02-24,1.1537628,0.9339684,1.1002916,1.0493729,0.98206496,0.95471925
2020-02-25,2.0492647,1.8909564,2.0292017,2.0239499,1.9293867,1.9011053
2020-02-26,1.3339549,1.144268,1.2520212,1.2048905,1.1465621,1.105951
2020-02-27,0.6389798,0.48505002,0.58407265,0.5392661,0.5011602,0.5075741
2020-02-28,1.2404181,1.0431477,1.2192426,1.1802613,1.0887918,1.0236118
2020-02-29,1.4883277,1.478031,1.5596457,1.5838826,1.497982,1.411553
2020-03-01,1.4788201,1.5190496,1.5314549,1.5609738,1.5304285,1.558031
2020-03-02,1.0669265,0.935553,1.0251662,0.9945456,0.95686215,0.956168
2020-03-03,1.2800007,1.2136738,1.3026379,1.3002384,1.243751,1.239103
2020-03-04,1.3450148,1.2639284,1.3494215,1.3273126,1.2912289,1.2934473
2020-03-05,0.9587594,0.8378736,0.93706226,0.9085243,0.8719576,0.86395913
2020-03-06,1.078879,1.005434,1.0449661,1.030086,1.005819,1.0278676
2020-03-07,1.3296087,1.3473918,1.3672899,1.3993895,1.3550054,1.3430077
2020-03-08,0.979909,0.8915463,0.9765415,0.963759,0.9224537,0.89833754
2020-03-09,1.6774324,1.6061124,1.6691796,1.6574535,1.6018113,1.5577593
2020-03-10,1.1145551,0.7659551,1.0428534,0.95099163,0.8522482,0.77193135
2020-03-11,1.3314455,1.0184505,1.2741151,1.1884558,1.1037928,1.0791634
2020-03-12,2.4104252,2.3915555,2.4514008,2.490729,2.40015,2.333687
2020-03-13,1.7754062,1.8867232,1.8387474,1.8925183,1.8663044,1.85073
2020-03-14,1.46864,1.5601362,1.549625,1.5877309,1.5718397,1.5870972
2020-03-15,1.478277,1.5944543,1.5830675,1.6427394,1.6095985,1.5871423
2020-03-16,1.315483,1.3545676,1.3831358,1.4005213,1.3824116,1.4322586
2020-03-17,1.9233888,2.0076287,2.0163136,2.0536952,2.0230443,2.0349367
2020-03-18,1.7444128,1.7235316,1.7996002,1.8075383,1.7470213,1.6957556
2020-03-19,1.0915946,1.1016649,1.1363903,1.1420497,1.1230193,1.1525985
2020-03-20,0.95039016,0.8966397,0.926136,0.908479,0.891154,0.8913803
2020-03-21,1.9119928,1.936208,1.9640669,2.0032594,1.938653,1.9085153
2020-03-22,2.192125,2.3641644,2.2799313,2.3653643,2.3207388,2.2796447
2020-03-23,2.2790778,2.4728005,2.3754907,2.4648323,2.431178,2.4033797
2020-03-24,2.2537112,2.4304008,2.3580751,2.432642,2.407575,2.4009953
2020-03-25,2.138921,2.2675037,2.2320914,2.2865868,2.260886,2.2672849
2020-03-26,2.0450218,2.1710465,2.126421,2.173944,2.1496317,2.1281114
2020-03-27,1.9770327,2.0641537,2.0605316,2.089643,2.0653913,2.0654814
2020-03-28,2.1237864,2.2543964,2.2172115,2.2634969,2.2395165,2.2218142
2020-03-29,2.0347252,2.11803,2.0721521,2.1230555,2.0879376,2.040777
2020-03-30,1.6630611,1.7811885,1.7061235,1.7477759,1.7470213,1.7485908
2020-03-31,1.6774713,1.7243917,1.712794,1.7317036,1.7064556,1.6727715
2020-04-01,1.8067881,1.9116242,1.8758723,1.9088624,1.9020714,1.9096774
2020-04-02,1.4020478,1.4837582,1.4682518,1.4958692,1.4805061,1.4928359
2020-04-03,1.7966206,1.8082399,1.8319864,1.8314884,1.8050028,1.7801472
2020-04-04,2.1190908,2.1994789,2.2086093,2.231352,2.2142231,2.238128
2020-04-05,2.9892392,3.2347915,3.12774,3.2060647,3.2084792,3.2177002
2020-04-06,3.1579964,3.3825672,3.32734,3.3904223,3.3852608,3.389019
2020-04-07,1.9898518,2.1032481,2.073118,2.0986526,2.099709,2.13285
2020-04-08,2.3592522,2.494238,2.4531815,2.4788218,2.4929926,2.592808
2020-04-09,2.539742,2.6279786,2.6236546,2.6372824,2.62284,2.6326644
2020-04-10,2.627277,2.755562,2.705511,2.733581,2.7295666,2.738818
2020-04-11,2.653497,2.7185726,2.7318907,2.7363427,2.720391,2.7499554
2020-04-12,2.742416,2.9186628,2.8667784,2.9022737,2.9174254,2.9872386
